Longitude,Latitude,House-Age,Area,Property-Type,Purpose,Floor,Elevator,Janitor,Parking-Space,Closing-Date,Price,Bedroom,Living Room,Bathroom
120.9604261019624,24.80097437038492,25,38.15,住宅大樓(11層含以上有電梯),住家用,五層/十四層,有,有,1,112/06/09,"9,050,000",4,2,2
120.96868178453312,24.814121987741284,27,33.23,住宅大樓(11層含以上有電梯),住家用,三層/十二層,有,有,1,112/06/08,"8,350,000",3,2,2
120.9957660742787,24.817953333256003,50,263.67,透天厝,住工用,全/三層,無,無,2,112/06/05,"55,800,000",0,0,0
120.9774382739216,24.80291002366289,30,26.62,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,112/06/17,"5,320,000",2,2,2
121.01434009864886,24.784844744723078,38,33.04,透天厝,住商用,全/二層,無,無,0,112/06/28,"18,000,000",5,2,3
120.92822772620228,24.82366030159967,42,32.67,透天厝,住家用,全/二層,無,無,0,112/06/16,"4,860,000",3,2,1
120.93259205731428,24.838965774314328,15,46.98,住宅大樓(11層含以上有電梯),住家用,二層/十四層,有,有,1,112/06/13,"10,300,000",3,2,2
121.0122937409576,24.79311516395589,9,70.54,住宅大樓(11層含以上有電梯),住家用,八層/二十八層,有,有,1,112/06/12,"34,280,000",4,2,2
120.98901112155824,24.800690273345868,31,7.91,華廈(10層含以下有電梯),住家用,六層/七層,有,有,0,112/06/16,"3,300,000",0,0,0
120.96735810562215,24.76924036632588,1,52.72,華廈(10層含以下有電梯),其他,三層/六層,有,有,1,112/06/21,"19,100,000",0,0,0
120.96916766297758,24.809400125804636,37,7.38,公寓(5樓含以下無電梯),住家用,二層/五層,無,有,0,112/06/15,"2,000,000",3,2,2
120.96916766297758,24.809400125804636,37,14.76,公寓(5樓含以下無電梯),住家用,二層/五層,無,有,0,112/06/15,"4,000,000",3,2,2
120.9545462819814,24.81349537753057,45,42.22,透天厝,住商用,全/二層,無,無,0,112/06/25,"7,100,000",3,2,2
120.96668026646245,24.826553929716493,1,34.33,華廈(10層含以下有電梯),住家用,六層/十層,有,有,1,112/06/12,"14,320,000",2,2,1
120.9693738392783,24.815702137967747,34,52.76,透天厝,住家用,全/五層,無,無,0,112/06/18,"15,100,000",5,2,2
120.94703906166778,24.83487261205569,8,50.18,華廈(10層含以下有電梯),住家用,八層/八層,有,有,2,112/06/28,"12,800,000",2,2,1
121.00737814792268,24.791851463454503,26,17.32,華廈(10層含以下有電梯),住家用,七層/十層,有,有,0,112/06/09,"7,700,000",2,2,2
120.96735810562215,24.76924036632588,1,45.07,華廈(10層含以下有電梯),其他,四層/六層,有,有,1,112/06/25,"11,580,000",0,0,0
120.96735810562215,24.76924036632588,1,52.72,華廈(10層含以下有電梯),其他,四層/六層,有,有,1,112/06/21,"18,810,000",0,0,0
120.96735810562215,24.76924036632588,1,49.16,華廈(10層含以下有電梯),其他,六層/六層,有,有,1,112/06/25,"12,620,000",0,0,0
120.95129444510684,24.75609025475589,22,59.46,透天厝,住商用,全/三層,無,無,0,112/06/13,"9,890,000",0,0,0
121.01399465715168,24.791074530971173,2,46.86,住宅大樓(11層含以上有電梯),住家用,十六層/二十四層,有,有,1,112/06/15,"24,600,000",3,2,2
120.96618546536,24.82710456977439,4,58.45,華廈(10層含以下有電梯),住家用,七層/七層,有,有,2,112/06/20,"18,500,000",3,2,2
120.96178092541372,24.80176924045228,16,12.08,華廈(10層含以下有電梯),辦公用,六層/十層,有,有,0,112/06/20,"5,750,000",1,1,1
120.9776431121224,24.76376185959072,26,39.05,華廈(10層含以下有電梯),住家用,四層/十層,有,無,1,112/06/18,"9,680,000",3,2,2
120.93964139911124,24.808641753796696,29,32.47,公寓(5樓含以下無電梯),住家用,四層/五層,無,無,1,112/06/30,"5,000,000",3,2,2
121.02284377769162,24.77674498696588,10,69.33,華廈(10層含以下有電梯),商業用,一層/九層,有,有,3,112/06/16,"32,800,000",5,5,5
120.9778800048158,24.76613641973208,29,36.48,公寓(5樓含以下無電梯),住家用,五層/五層,無,有,1,112/06/09,"5,600,000",3,2,2
120.96990051208888,24.805815915353328,14,11.21,華廈(10層含以下有電梯),辦公用,九層/十層,有,有,0,112/06/20,"5,250,000",1,1,1
120.95921265445423,24.821586349861693,9,24.61,華廈(10層含以下有電梯),辦公用,八層/九層,有,有,1,112/06/25,"8,800,000",3,2,2
120.96735810562215,24.76924036632588,1,45.07,華廈(10層含以下有電梯),其他,四層/六層,有,有,1,112/06/18,"15,100,000",0,0,0
120.9776431121224,24.76376185959072,25,36.10,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,1,112/06/28,"5,800,000",2,2,1
120.9851424734302,24.811388860240687,12,44.92,住宅大樓(11層含以上有電梯),辦公用,二層/十四層,有,有,1,112/06/23,"20,300,000",3,2,2
120.96391025178252,24.82643592533132,4,35.78,華廈(10層含以下有電梯),住家用,八層/十層,有,有,1,112/06/17,"13,550,000",2,2,1
120.94431593112569,24.79589515170496,27,70.03,住宅大樓(11層含以上有電梯),住家用,四層/十六層,有,有,1,112/06/11,"13,820,000",5,2,2
120.97208613821256,24.807468562753847,16,52.60,住宅大樓(11層含以上有電梯),住家用,十層/二十九層,有,有,1,112/06/17,"16,000,000",2,1,2
121.0119868034444,24.78962110350966,7,30.87,住宅大樓(11層含以上有電梯),住家用,十三層/二十三層,有,有,1,112/06/17,"14,000,000",1,2,1
120.97731649646524,24.76546822281312,29,28.04,華廈(10層含以下有電梯),住家用,四層/五層,有,有,1,112/06/21,"6,980,000",3,2,2
121.00771508319136,24.8026135852049,28,65.74,透天厝,住家用,全/四層,無,有,1,112/06/18,"16,800,000",4,2,3
121.01318314796754,24.786235265023404,28,23.95,住宅大樓(11層含以上有電梯),其他,三層/十三層,有,有,0,112/06/26,"7,600,000",2,1,2
120.94510801320756,24.79399943937256,9,39.35,住宅大樓(11層含以上有電梯),住家用,六層/十五層,有,有,1,112/06/23,"13,040,000",2,2,1
120.96601988165926,24.817579361008608,19,52.85,住宅大樓(11層含以上有電梯),住家用,八層/十二層,有,有,0,112/06/30,"16,200,000",3,2,2
120.97172844609813,24.81451082462995,34,36.74,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,0,112/06/18,"6,300,000",4,2,2
120.95309619892636,24.80275991006005,14,63.65,住宅大樓(11層含以上有電梯),住家用,二層/十三層,有,有,1,112/06/30,"17,500,000",4,2,2
120.97626948818484,24.81146896149269,35,115.18,住宅大樓(11層含以上有電梯),商業用,十層/十二層,有,有,1,112/06/14,"18,700,000",0,0,0
120.93016408916802,24.775367118485036,17,46.84,透天厝,住家用,全/四層,無,有,0,112/06/10,"10,500,000",4,2,3
120.96418277779802,24.77315807141596,28,20.97,公寓(5樓含以下無電梯),住家用,一層/五層,無,無,0,112/06/24,"4,500,000",2,2,1
120.95418106500432,24.811355494224955,50,44.40,透天厝,住家用,全/三層,無,無,0,112/06/27,"12,000,000",6,1,6
120.99393678024126,24.80170176686549,25,39.31,住宅大樓(11層含以上有電梯),住家用,九層/十二層,有,有,1,112/06/04,"15,350,000",3,2,2
120.95172310978388,24.798163916418016,13,41.35,住宅大樓(11層含以上有電梯),住家用,二層/十五層,有,有,1,112/06/21,"12,660,000",2,2,1
120.99393678024126,24.80170176686549,25,43.34,住宅大樓(11層含以上有電梯),住家用,十二層/十二層,有,有,0,112/06/19,"12,000,000",3,2,2
120.93259205731428,24.838965774314328,15,30.48,住宅大樓(11層含以上有電梯),住家用,一層/十四層,有,有,0,112/06/24,"8,200,000",3,2,2
120.97819743540298,24.81695864912935,16,77.24,透天厝,住商用,全/五層,無,無,0,112/06/12,"23,500,000",5,2,5
120.9495347159468,24.80442001850651,5,45.31,華廈(10層含以下有電梯),住家用,七層/七層,有,有,1,112/06/30,"14,800,000",3,2,2
120.93913247538649,24.79750022668523,11,46.76,住宅大樓(11層含以上有電梯),住家用,二層/十一層,有,有,1,112/06/24,"14,500,000",3,2,2
120.97134655295446,24.797555006470343,41,28.10,透天厝,住商用,全/三層,無,無,0,112/06/05,"8,000,000",2,3,3
120.92575526034216,24.78921494112924,18,10.80,華廈(10層含以下有電梯),住家用,八層/八層,有,有,0,112/06/12,"1,600,000",1,1,1
121.013024615644,24.78340930623496,29,36.13,住宅大樓(11層含以上有電梯),住家用,五層/十三層,有,有,1,112/06/12,"12,000,000",3,2,2
120.95465614515726,24.810606265884434,45,22.38,透天厝,住商用,全/二層,無,無,0,112/06/05,"5,000,000",5,2,3
120.96391025178252,24.82643592533132,4,36.96,華廈(10層含以下有電梯),住家用,七層/十層,有,有,1,112/06/06,"13,100,000",2,2,1
120.9772076748751,24.81987474876267,33,15.36,華廈(10層含以下有電梯),住家用,四層/五層,有,無,0,112/06/09,"2,200,000",1,1,1
120.97561470995063,24.8212648965014,29,38.23,華廈(10層含以下有電梯),住家用,五層/六層,有,有,1,112/06/19,"10,350,000",3,2,2
120.97134118686294,24.820893966483503,29,31.39,華廈(10層含以下有電梯),住家用,六層/七層,有,有,0,112/06/29,"9,900,000",3,2,2
121.01883057788012,24.78845569399984,35,47.23,透天厝,其他,全/二層,無,無,0,112/06/17,"24,000,000",4,2,2
120.96830564222644,24.77616553725652,18,25.38,華廈(10層含以下有電梯),住家用,三層/四層,有,有,1,112/06/23,"5,680,000",0,0,0
120.96047099017972,24.815375007851895,42,11.46,華廈(10層含以下有電梯),住家用,七層/七層,有,有,0,112/06/04,"2,800,000",0,0,0
120.92231197286858,24.79169606473148,17,8.83,華廈(10層含以下有電梯),住家用,三層/五層,有,有,0,112/06/02,"2,150,000",1,1,1
120.9891114753606,24.784149821117005,16,25.21,華廈(10層含以下有電梯),辦公用,六層/六層,有,有,1,112/06/02,"8,300,000",1,1,1
120.95182815464678,24.756641178362624,22,59.46,透天厝,住商用,全/三層,無,有,0,112/06/29,"11,770,000",0,0,0
120.97790291496692,24.804282434104493,24,36.12,住宅大樓(11層含以上有電梯),住家用,五層/十二層,有,有,1,112/06/11,"11,700,000",3,2,2
120.95152489063916,24.79920213692964,15,36.64,住宅大樓(11層含以上有電梯),住家用,十二層/十五層,有,有,1,112/06/12,"10,500,000",2,2,1
120.96819496083258,24.822401105771583,23,21.51,住宅大樓(11層含以上有電梯),住家用,三層/二十層,有,有,0,112/06/16,"7,600,000",2,2,1
120.96148155438388,24.810310238536456,8,23.96,住宅大樓(11層含以上有電梯),住家用,十一層/十一層,有,有,0,112/06/11,"7,750,000",2,2,2
120.9647908345364,24.791052986233467,28,39.89,華廈(10層含以下有電梯),住家用,七層/八層,有,有,1,112/06/15,"10,260,000",3,2,1
120.95582572830943,24.803961546515872,17,42.37,住宅大樓(11層含以上有電梯),住家用,四層/十三層,有,有,1,112/06/21,"15,100,000",3,2,2
120.96086143066044,24.800577225933484,27,30.79,住宅大樓(11層含以上有電梯),住家用,五層/十二層,有,有,0,112/06/03,"6,460,000",3,2,1
120.96962023769332,24.778820232094454,26,75.51,透天厝,住家用,全/三層,無,有,0,112/06/14,"19,500,000",4,2,2
120.94992035843184,24.75542168928765,26,12.95,華廈(10層含以下有電梯),住家用,五層/八層,有,有,0,112/06/03,"1,280,000",0,0,0
120.96395599613082,24.80510132910949,6,30.95,住宅大樓(11層含以上有電梯),住家用,"十二層,見其他登記事項/十二層",有,有,1,112/06/27,"13,000,000",3,2,2
120.9686378280479,24.79224563351614,33,41.98,華廈(10層含以下有電梯),住家用,五層/六層,有,有,1,112/06/18,"10,260,000",3,2,2
120.9775143870121,24.7647640092935,29,9.95,華廈(10層含以下有電梯),住家用,一層/七層,有,有,0,112/06/21,"900,000",0,0,0
121.02539493637413,24.77564308862832,20,43.18,華廈(10層含以下有電梯),住家用,七層/十層,有,有,1,112/06/17,"16,000,000",2,2,1
121.01592244509872,24.78477235317653,32,33.34,華廈(10層含以下有電梯),住家用,二層/七層,有,有,1,112/06/08,"13,500,000",3,2,2
120.9519471274231,24.75580155398087,21,67.81,透天厝,住家用,全/四層,無,無,0,112/06/16,"16,000,000",0,0,0
120.96819496083258,24.822401105771583,23,46.24,住宅大樓(11層含以上有電梯),住家用,十四層/二十二層,有,有,1,112/06/05,"13,250,000",3,2,2
120.95071537464553,24.79531955799904,7,41.19,住宅大樓(11層含以上有電梯),住家用,十三層/十四層,有,有,1,112/06/14,"15,200,000",2,2,1
120.9737559697519,24.816181475692385,34,42.81,華廈(10層含以下有電梯),住家用,七層/七層,有,有,1,112/06/28,"10,200,000",3,2,2
121.0114232073734,24.79114698092156,8,59.58,住宅大樓(11層含以上有電梯),住家用,十五層/二十七層,有,有,1,112/06/12,"33,150,000",3,2,2
120.9733552256628,24.793555686033283,30,36.50,華廈(10層含以下有電梯),住家用,三層/七層,有,無,0,112/06/07,"6,500,000",3,1,2
120.95894895056853,24.811275618048835,47,30.10,透天厝,住家用,全/二層,無,無,0,112/06/11,"11,830,000",4,2,5
120.9672058047868,24.821967517354917,25,38.21,住宅大樓(11層含以上有電梯),住家用,二層/二十二層,有,有,0,112/06/05,"11,400,000",3,2,2
120.96195714060508,24.807746227510915,27,10.48,華廈(10層含以下有電梯),住家用,六層/六層,有,有,0,112/06/05,"4,100,000",1,1,1
120.97841400101176,24.765955933496,30,28.37,公寓(5樓含以下無電梯),住家用,一層/五層,無,有,0,112/06/26,"5,800,000",3,2,1
120.9595876258409,24.79400404943776,32,34.35,公寓(5樓含以下無電梯),住家用,四層/五層,無,有,0,112/06/06,"5,530,000",3,2,2
120.92701615947928,24.831586818347755,9,65.72,透天厝,住商用,全/四層,無,無,0,112/06/06,"14,500,000",3,2,4
121.00147361868255,24.789070824998173,31,38.09,華廈(10層含以下有電梯),住家用,三層/五層,有,無,1,112/06/18,"13,300,000",3,2,2
120.95071537464553,24.79531955799904,7,47.89,住宅大樓(11層含以上有電梯),住家用,四層/十三層,有,有,1,112/06/25,"16,300,000",3,2,2
120.96505199692176,24.812008483602227,26,8.65,住宅大樓(11層含以上有電梯),辦公用,十二層/十二層,有,有,0,112/06/14,"2,100,000",0,0,0
120.9585815669303,24.8154467281961,28,46.59,華廈(10層含以下有電梯),住家用,一層/七層,有,有,1,112/06/19,"13,450,000",4,2,2
120.99727005914178,24.802081065905707,14,83.03,住宅大樓(11層含以上有電梯),住家用,六層/十四層,有,有,2,112/06/24,"38,200,000",4,2,2
120.97909776679388,24.81615523072965,32,49.55,華廈(10層含以下有電梯),住家用,七層/七層,有,有,2,112/06/25,"12,000,000",3,2,2
120.9607175023999,24.817885031789555,16,11.44,華廈(10層含以下有電梯),住家用,五層/七層,有,有,0,112/06/21,"3,300,000",1,1,1
120.97409866008486,24.78559256411708,32,93.21,透天厝,其他,全/三層,無,有,0,112/06/11,"20,000,000",4,3,4
120.97704206739324,24.80595260100745,29,10.40,華廈(10層含以下有電梯),住家用,四層/九層,有,有,0,112/06/18,"3,650,000",0,0,0
121.01772294048268,24.78876281360999,13,38.63,住宅大樓(11層含以上有電梯),住家用,九層/十四層,有,有,1,112/06/20,"14,000,000",2,2,1
120.92671440480144,24.82319007723048,40,31.44,透天厝,住家用,全/二層,無,無,0,112/06/11,"5,210,000",7,4,3
120.96584341629465,24.81175587066636,2,66.84,住宅大樓(11層含以上有電梯),住家用,五層/十四層,有,有,2,112/06/07,"25,500,000",3,2,2
120.96779962387046,24.820965477479348,27,37.14,住宅大樓(11層含以上有電梯),住家用,四層/十五層,有,有,0,112/06/14,"11,450,000",4,2,2
120.98299657857932,24.80675694315268,7,83.77,住宅大樓(11層含以上有電梯),住家用,十四層/十四層,有,有,2,112/06/09,"39,800,000",4,2,2
120.9921071633404,24.798081205740715,35,37.39,公寓(5樓含以下無電梯),住家用,一層/五層,無,無,0,112/06/01,"8,900,000",4,1,2
120.95071537464553,24.79531955799904,7,47.89,住宅大樓(11層含以上有電梯),住家用,十層/十三層,有,有,1,112/06/05,"16,880,000",3,2,2
120.96668026646245,24.826553929716493,1,34.33,華廈(10層含以下有電梯),住家用,七層/十層,有,有,1,112/06/03,"13,900,000",2,2,1
120.96675219270654,24.81653221192468,26,44.97,華廈(10層含以下有電梯),住家用,六層/七層,有,有,0,112/06/11,"12,500,000",3,2,2
120.96779043860768,24.818229807495143,19,48.71,住宅大樓(11層含以上有電梯),住家用,九層/十三層,有,有,1,112/06/05,"16,450,000",3,2,2
120.9776431121224,24.76376185959072,26,43.28,公寓(5樓含以下無電梯),住家用,五層/五層,無,無,1,112/06/11,"5,730,000",3,2,2
120.9503750815197,24.75566560733057,25,9.62,華廈(10層含以下有電梯),住家用,三層/十層,有,有,0,112/06/15,"950,000",1,1,1
120.9891114753606,24.784149821117005,16,21.30,華廈(10層含以下有電梯),辦公用,四層/六層,有,有,1,112/06/25,"8,330,000",1,1,1
121.01217425811816,24.78493522603677,18,89.35,透天厝,住家用,全/五層,無,無,0,112/06/02,"21,825,000",9,1,9
120.9458792132289,24.79458657216464,8,47.75,住宅大樓(11層含以上有電梯),住家用,十層/十三層,有,有,1,112/06/20,"16,300,000",3,2,2
120.95897822777496,24.812485460804773,18,40.17,住宅大樓(11層含以上有電梯),住家用,二層/十四層,有,有,1,112/06/04,"14,000,000",3,2,2
120.9851424734302,24.811388860240687,12,44.71,住宅大樓(11層含以上有電梯),辦公用,十層/十四層,有,有,1,112/06/21,"22,150,000",3,2,2
120.96689826590936,24.8252267818729,1,40.73,住宅大樓(11層含以上有電梯),住家用,五層/十五層,有,有,1,112/06/05,"17,580,000",3,2,2
120.96148155438388,24.810310238536456,8,21.50,住宅大樓(11層含以上有電梯),住家用,四層/十一層,有,有,0,112/06/04,"7,200,000",0,0,0
120.96693977623292,24.81792265242869,19,46.69,住宅大樓(11層含以上有電梯),住家用,五層/十一層,有,有,1,112/06/19,"12,600,000",3,2,2
120.9932337994434,24.81488351552096,17,376.92,透天厝,住商用,全/五層,有,無,0,112/06/09,"50,000,000",5,2,10
120.95850407132032,24.81051709322911,29,35.42,華廈(10層含以下有電梯),其他,五層/十層,有,有,1,112/06/04,"9,500,000",3,2,2
121.00236386269248,24.796393040707173,16,18.43,華廈(10層含以下有電梯),住家用,五層/六層,有,有,1,112/06/07,"7,580,000",1,1,1
